,text,emotions
924,Everything feels possible today. Started two new projects and signed up for that class.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 1, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 1, 'Sociability': 1, 'Empowerment': 1, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 1, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 1, 'Sexual drive': 0, 'Feeling in control': 0}"
925,"Becoming a mom has brought incredibly many emotions - joy, fear, overwhelming love, and complete exhaustion.","{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 1, 'Tearfulness': 0, 'Low self-esteem': 1, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 1, 'Restlessness': 0, 'Emotional sensitivity': 1, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
926,"Becoming a mom has brought so many emotions - joy, fear, overwhelming love, and complete exhaustion.","{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 1, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 1, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 1, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 1, 'Restlessness': 1, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
927,Finally went to therapy and experiencing vulnerable but proud of myself for taking this step.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 1, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 1, 'Low self-esteem': 1, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
928,My anxiety is through the roof today. Everything feels overwhelming and I can't focus.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 1, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 1, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
929,"My best friend just gets me. After our talk, I feel supported and understood.","{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 1, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 1, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 1, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0, 'Relief': 1}"
930,Everything feels possible today. Started two new projects and signed up for that class.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 1, 'High energy': 1, 'Sociability': 1, 'Empowerment': 1, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 1, 'Sexual drive': 1, 'Feeling in control': 0}"
931,"Becoming a mom has brought very many emotions - joy, fear, overwhelming love, and complete exhaustion.","{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 1, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 1, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
932,Why am I crying at this commercial? I know it's just PMS but these emotions feel quite real.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 1, 'Mood swings': 0, 'Anxiety': 1, 'Sensitivity to rejection': 0, 'Restlessness': 1, 'Emotional sensitivity': 1, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 1}"
933,Took a mental health day and already going through more in control. Sometimes you just need to pause.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 1, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 1, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
934,Started exercising again and the endorphins are real! Feeling motivated and strong.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 1, 'Mood swings': 0, 'Anxiety': 1, 'Sensitivity to rejection': 0, 'Restlessness': 1, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
935,Starting this new job has me feeling anxious but also hopeful. It's scary and exciting at the same time.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 1, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 1, 'Mood swings': 1, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 1, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
936,Feeling irritable and bloated. Just want to hide under a blanket with chocolate.,"{'Improved mood': 1, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 1, 'Anger or frustration': 0, 'Irritability': 1, 'Mood swings': 0, 'Anxiety': 1, 'Sensitivity to rejection': 0, 'Restlessness': 1, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
937,My anxiety is through the roof right now. Everything feels overwhelming and I can't focus.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 1, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 1, 'Anger or frustration': 0, 'Irritability': 1, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
938,Took a mental health day and already feeling more in control. Sometimes you just need to pause.,"{'Improved mood': 1, 'Hopefulness': 1, 'Renewed energy': 0, 'Optimism': 1, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 1, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 1, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 1}"
939,Finally went to therapy and feeling vulnerable but proud of myself for taking this step.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 1, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 1, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 1, 'Mood swings': 1, 'Anxiety': 1, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
940,Feeling incredibly confident and attractive lately. Is this what they mean by ovulation glow?,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 1, 'High energy': 1, 'Sociability': 1, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
941,"My best friend just gets me. After our talk, I feel supported and understood.","{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 1, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 1, 'Anger or frustration': 0, 'Irritability': 1, 'Mood swings': 0, 'Anxiety': 1, 'Sensitivity to rejection': 0, 'Restlessness': 1, 'Emotional sensitivity': 1, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
942,Dating in my 30s is exhausting. Feeling lonely but trying to stay hopeful.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 1, 'Tearfulness': 0, 'Low self-esteem': 1, 'Loneliness or Isolation': 1, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 1, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
943,"Woke up feeling optimistic about everything. Maybe it's just my hormones, but I'll take it!","{'Improved mood': 0, 'Hopefulness': 1, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 1, 'Clarity': 1, 'Confidence': 1, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 1, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 1}"
944,Feeling irritable and bloated. Just want to hide under a blanket with chocolate.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 1, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 1, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 1, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
945,Finally went to therapy and feeling vulnerable but proud of myself for taking this step.,"{'Improved mood': 0, 'Hopefulness': 1, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 1, 'Tearfulness': 0, 'Low self-esteem': 1, 'Loneliness or Isolation': 1, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 1, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
946,Started exercising again and the endorphins are real! Feeling motivated and strong.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 1, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 1, 'Tearfulness': 0, 'Low self-esteem': 1, 'Loneliness or Isolation': 1, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 1, 'Restlessness': 0, 'Emotional sensitivity': 1, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
947,"Going through menopause and these mood swings are intense. One moment I'm fine, the next I'm furious.","{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 1, 'Anger or frustration': 0, 'Irritability': 1, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 1, 'Emotional sensitivity': 1, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
948,I hate how my period makes me feel very bloated and uncomfortable. I just want to curl up in bed.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 1, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 1, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0, 'Relief': 1}"
949,Took a mental health day and already feel more in control. Sometimes you just need to pause.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 1, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 1, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 1, 'Emotional sensitivity': 1, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
950,Finally went to therapy and feel vulnerable but proud of myself for taking this step.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 1, 'Sadness': 0, 'Tearfulness': 1, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 1, 'Irritability': 1, 'Mood swings': 1, 'Anxiety': 1, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 1, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
951,Starting this new job has me feeling anxious but also hopeful. It's scary and exciting at the same time.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 1, 'Tearfulness': 0, 'Low self-esteem': 1, 'Loneliness or Isolation': 1, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 1, 'Mood swings': 0, 'Anxiety': 1, 'Sensitivity to rejection': 1, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 0, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0}"
952,"Going through menopause and these mood swings are intense. One moment I'm fine, the next I'm furious.","{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 1, 'High energy': 1, 'Sociability': 1, 'Empowerment': 1, 'Motivation': 0, 'Sadness': 0, 'Tearfulness': 0, 'Low self-esteem': 0, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 0, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 1, 'Attractiveness': 1, 'Sexual drive': 0, 'Feeling in control': 0}"
953,Started exercising again and the endorphins are real! Feeling motivated and strong.,"{'Improved mood': 0, 'Hopefulness': 0, 'Renewed energy': 0, 'Optimism': 0, 'Productivity': 0, 'Clarity': 0, 'Confidence': 0, 'High energy': 0, 'Sociability': 0, 'Empowerment': 0, 'Motivation': 0, 'Sadness': 1, 'Tearfulness': 1, 'Low self-esteem': 1, 'Loneliness or Isolation': 0, 'Feeling overwhelmed': 1, 'Anger or frustration': 0, 'Irritability': 0, 'Mood swings': 0, 'Anxiety': 0, 'Sensitivity to rejection': 0, 'Restlessness': 0, 'Emotional sensitivity': 0, 'Physical discomfort': 1, 'Attractiveness': 0, 'Sexual drive': 0, 'Feeling in control': 0, 'Relief': 1}"
